,Unnamed: 0,access_code,access_days_time,access_detail_code,cards_accepted,date_last_confirmed,expected_date,fuel_type_code,groups_with_access_code,id,open_date,owner_type_code,status_code,restricted_access,station_name,station_phone,updated_at,facility_type,geocode_status,latitude,longitude,city,intersection_directions,plus4,state,street_address,zip,country,bd_blends,cng_dispenser_num,cng_fill_type_code,cng_psi,cng_renewable_source,cng_total_compression,cng_total_storage,cng_vehicle_class,cng_has_rng,e85_blender_pump,e85_other_ethanol_blends,ev_connector_types,ev_dc_fast_num,ev_level1_evse_num,ev_level2_evse_num,ev_network,ev_network_web,ev_other_evse,ev_pricing,ev_renewable_source,hy_is_retail,hy_pressures,hy_standards,hy_status_link,lng_renewable_source,lng_vehicle_class,lng_has_rng,lpg_primary,lpg_nozzle_types,ng_fill_type_code,ng_psi,ng_vehicle_class,rd_blends,rd_blends_fr,rd_blended_with_biodiesel,rd_max_biodiesel_level,nps_unit_name,access_days_time_fr,intersection_directions_fr,bd_blends_fr,groups_with_access_code_fr,ev_pricing_fr,ev_network_ids,federal_agency
2177,3,public,Mon 7:00am - 10:00pm; Tue 7:00am - 10:00pm; Wed 7:00am - 10:00pm; Thu 7:00am - 10:00pm; Fri 7:00am - 10:00pm; Sat 7:00am - 10:00pm; Sun 7:00am - 10:00pm,,,2023-05-01,,ELEC,Public,151053.0,2019-10-29,,E,False,"Walgreens 20901 Devonshire St, Chatsworth",888-264-2208,2023-05-01T01:44:20Z,,GPS,34.2575025,-118.5892005,Chatsworth,,,CA,20901 Devonshire St,91311.0,US,,,,,,,,,,,,['J1772'],,,2.0,Volta,https://voltacharging.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['14afd976-6478-4202-9888-9e8ab37698ab'], 'posts': ['c3c9be3f-88b4-489c-95c7-d2ce69d1952e', 'c66ba679-81c9-4be9-a9ab-66a066e3e676']}",
2178,4,public,24 hours daily,,,2023-01-10,,ELEC,Public,152128.0,2018-08-06,LG,E,False,LADWP - Dearborn,213-367-5228,2023-02-14T15:54:11Z,UTILITY,200-8,34.237037,-118.587164,Chatsworth,,,CA,20820 Dearborn St,91311.0,US,,,,,,,,,,,,['J1772'],,,1.0,Non-Networked,,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,,
2179,5,public,24 hours daily,,,2023-01-10,,ELEC,Public,152146.0,2018-08-07,LG,E,False,LADWP - Sunburst,213-367-5228,2023-02-14T15:54:11Z,UTILITY,200-9,34.234279,-118.57491,Chatsworth,,,CA,20234 Sunburst St,91311.0,US,,,,,,,,,,,,['J1772'],,,1.0,Non-Networked,,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,,
2180,6,public,24 hours daily,,,2023-01-10,,ELEC,Public,152151.0,2018-10-05,LG,E,False,LADWP - Variel,213-367-5228,2023-02-14T15:54:11Z,UTILITY,200-8,34.248493,-118.593116,Chatsworth,,,CA,9797 Variel Ave,91311.0,US,,,,,,,,,,,,['J1772'],,,1.0,Non-Networked,,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,,
2181,7,public,24 hours daily,,,2023-01-10,,ELEC,Public,152152.0,2018-10-12,LG,E,False,LADWP - Lurline,213-367-5228,2023-02-14T15:54:11Z,UTILITY,200-8,34.245466,-118.583973,Chatsworth,,,CA,9650 Lurline Ave,91311.0,US,,,,,,,,,,,,['J1772'],,,1.0,Non-Networked,,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,,
2182,8,public,24 hours daily,,,2023-05-01,,ELEC,Public,152937.0,2020-01-23,,E,,9866 N De Soto Ave,888-356-8911,2023-05-01T01:19:53Z,,GPS,34.24932708,-118.5884294,Los Angeles,,,CA,9866 N De Soto Ave,91311.0,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10260']},
2183,9,public,24 hours daily,,,2023-05-01,,ELEC,Public,153171.0,2020-01-30,,E,,10567 Mason Ave,888-356-8911,2023-05-01T01:19:53Z,,GPS,34.26190475,-118.5797251,Los Angeles,,,CA,10567 Mason Ave,91311.0,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10307']},
2184,10,public,24 hours daily,,,2023-05-01,,ELEC,Public,153209.0,2020-01-31,,E,,21900 Plummer St,888-356-8911,2023-05-01T01:19:53Z,,GPS,34.24260712,-118.6043621,Los Angeles,,,CA,21900 Plummer St,91311.0,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10312']},
2185,11,public,24 hours daily,,,2023-05-01,,ELEC,Public,153523.0,2020-02-07,,E,,10108 Mason Avenue,888-356-8911,2023-05-01T01:19:53Z,,GPS,34.2541671,-118.5797126,Chatsworth,,,CA,10108 Mason Ave,91311.0,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10319']},
2186,12,public,24 hours daily,,,2023-05-01,,ELEC,Public,153846.0,2020-02-20,,E,,20217 Prairie St,888-356-8911,2023-05-01T01:19:53Z,,GPS,34.239231,-118.574057,Chatsworth,,,CA,20227 Prairie St,91311.0,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10248']},
2187,13,public,,,,2023-05-01,2022-09-30,ELEC,TEMPORARILY UNAVAILABLE (Public),155033.0,2018-04-19,,T,,Chatsworth Station,866-816-7584,2023-05-01T01:42:15Z,,GPS,34.252243,-118.59876,Chatsworth,,,CA,10040 Old Depot Plaza Rd,91311.0,US,,,,,,,,,,,,['J1772'],,,4.0,EV Connect,http://evconnect.com/,,,,,,,,,,,,,,,,,,,,,,,,TEMPORAIREMENT SUSPENDU (Public),,"{'station': ['450dcb19-971f-4cd8-bc0b-8efd9157b5c0'], 'posts': ['63340367769d34776391e88a', '63340367769d34776391e900', '63340367769d34776391ebae', '63340367769d34776391ed51']}",
2188,14,public,24 hours daily,,,2023-05-01,,ELEC,Public,155387.0,2020-04-15,,E,,21021 Devonshire St,888-356-8911,2023-05-01T01:19:53Z,,GPS,34.25734367,-118.5917388,Chatsworth,,,CA,21021 Devonshire St,91311.0,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10343']},
2189,15,public,24 hours daily,,,2023-05-01,,ELEC,Public,156105.0,2020-05-07,,E,,8935 Mason Ave,888-356-8911,2023-05-01T01:19:53Z,,GPS,34.2325544,-118.5796671,Chatsworth,,,CA,8935 Mason Ave,91311.0,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10365']},
2190,16,public,24 hours daily,,,2023-05-01,,ELEC,Public,158458.0,2020-06-02,,E,,CHATSWORTH1 STATION #4,888-758-4389,2023-05-01T00:28:16Z,,GPS,34.248571,-118.580774,Los Angeles,,,CA,9825 Mason Ave,91311.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL3895511'], 'posts': ['6044171', '6044181']}",
2191,17,public,24 hours daily,,,2023-05-01,,ELEC,Public,158459.0,2020-06-02,,E,,CHATSWORTH1 STATION #11,888-758-4389,2023-05-01T00:32:46Z,,GPS,34.248291,-118.580446,Los Angeles,,,CA,9805 Mason Ave,91311.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL5589021'], 'posts': ['9234251', '9234261']}",
2192,18,public,24 hours daily,,,2023-05-01,,ELEC,Public,158460.0,2020-06-02,,E,,CHATSWORTH1 STATION #9,888-758-4389,2023-05-01T00:28:15Z,,GPS,34.248953,-118.580533,Los Angeles,,,CA,9843-9853 N. Mason Ave,91311.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL3854701'], 'posts': ['5963071', '5963081']}",
2193,19,public,24 hours daily,,,2023-05-01,,ELEC,Public,158548.0,2020-06-06,,E,,CHATSWORTH1 STATION #10,888-758-4389,2023-05-01T00:28:15Z,,GPS,34.248953,-118.580398,Los Angeles,,,CA,9835 Mason Ave,91311.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL3854651'], 'posts': ['5962971', '5962981']}",
2194,20,public,24 hours daily,,,2023-05-01,,ELEC,Public,158970.0,2020-06-12,,E,,DE SOTO SQUARE KRTV,888-758-4389,2023-05-01T00:22:35Z,,GPS,34.23714,-118.589458,Los Angeles,,,CA,9157 De Soto Ave,91311.0,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL1843451'], 'posts': ['9146271']}",
2195,21,public,24 hours daily,,,2023-05-01,,ELEC,Public,158986.0,2020-06-12,,E,,HQ STATION 5 CHATSWORTH EV 1,888-758-4389,2023-05-01T00:22:30Z,,GPS,34.246553,-118.606753,Chatsworth,,,CA,9710 topanga canyon blvd,91311.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL1833971'], 'posts': ['2154611', '2154621']}",
2196,22,public,24 hours daily,,,2023-05-01,,ELEC,Public,158987.0,2020-06-12,,E,,HQ STATION 5 CHATSWORTH EV 2,888-758-4389,2023-05-01T00:22:30Z,,GPS,34.246489,-118.606736,Chatsworth,,,CA,9710 Topanga Canyon Blvd,91311.0,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL1833951'], 'posts': ['2154581']}",
2197,23,public,24 hours daily,,,2023-05-01,,ELEC,Public,175756.0,2021-01-27,,E,,CHATSWORTH1 STATION #7,888-758-4389,2023-05-01T00:28:15Z,,GPS,34.248413,-118.580466,Los Angeles,,,CA,9825 Mason Ave,91311.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL3854821'], 'posts': ['5963301', '5963311']}",
2198,24,public,24 hours daily,,,2023-05-01,2022-09-09,ELEC,TEMPORARILY UNAVAILABLE (Public),175757.0,2021-01-27,,T,,CHATSWORTH1 STATION #3,888-758-4389,2023-05-01T00:28:15Z,,GPS,34.248573,-118.580828,Los Angeles,,,CA,9825 Mason Ave,91311.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,TEMPORAIREMENT SUSPENDU (Public),,"{'station': ['USCPIL3854801'], 'posts': ['5963261', '5963271']}",
2199,25,public,24 hours daily,,,2023-05-01,,ELEC,Public,175758.0,2021-01-27,,E,,CHATSWORTH1 STATION #5,888-758-4389,2023-05-01T00:28:15Z,,GPS,34.248482,-118.580621,Los Angeles,,,CA,9825 Mason Ave,91311.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL3854771'], 'posts': ['5963201', '5963211']}",
2200,26,public,24 hours daily,,,2023-05-01,,ELEC,Public,175759.0,2021-01-27,,E,,CHATSWORTH1 STATION #6,888-758-4389,2023-05-01T00:28:15Z,,GPS,34.248451,-118.580626,Los Angeles,,,CA,9825 Mason Ave,91311.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL3854761'], 'posts': ['5963181', '5963191']}",
2201,27,public,24 hours daily,,,2023-05-01,2022-09-09,ELEC,TEMPORARILY UNAVAILABLE (Public),175760.0,2021-01-27,,T,,CHATSWORTH1 STATION #1,888-758-4389,2023-05-01T00:22:49Z,,GPS,34.248571,-118.580951,Los Angeles,,,CA,9825 Mason Ave,91311.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,TEMPORAIREMENT SUSPENDU (Public),,"{'station': ['USCPIL1858211'], 'posts': ['2185711', '2185721']}",
2202,28,public,24 hours daily,,,2023-05-01,,ELEC,Public,175761.0,2021-01-27,,E,,CHATSWORTH1 STATION #2,888-758-4389,2023-05-01T00:28:15Z,,GPS,34.248571,-118.58089,Los Angeles,,,CA,9825 Mason Ave,91311.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL3854621'], 'posts': ['5962911', '5962921']}",
2203,29,public,24 hours daily,,,2023-05-01,,ELEC,Public,175762.0,2021-01-27,,E,,CHATSWORTH1 STATION #8,888-758-4389,2023-05-01T00:28:15Z,,GPS,34.248358,-118.580471,Los Angeles,,,CA,9825 Mason Ave,91311.0,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL3854731'], 'posts': ['5963131']}",
2204,30,public,24 hours daily,,,2023-05-01,,ELEC,Public,176397.0,2021-01-27,,E,,HQ STATION 5 CHATSWORTH EV 3,888-758-4389,2023-05-01T00:22:30Z,,GPS,34.246567,-118.60675,Chatsworth,,,CA,9710 Topanga Canyon Blvd,91311.0,US,,,,,,,,,,,,"['CHADEMO', 'J1772COMBO']",1.0,,,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL1834721'], 'posts': ['2155441']}",
2205,31,public,24 hours daily,,,2023-05-01,,ELEC,Public,205972.0,2022-02-07,,E,,9909 Topanga,855-900-7584,2023-05-01T00:52:09Z,,GPS,34.25034,-118.606177,Chatsworth,,,CA,9909 Topanga Canyon Blvd,91311.0,US,,,,,,,,,,,,['J1772'],,,1.0,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['769'], 'posts': ['12606']}",
2206,32,public,24 hours daily,,,2023-05-01,,ELEC,Public,218998.0,2022-05-21,,E,,9310 Mason Ave,888-356-8911,2023-05-01T01:19:53Z,,GPS,34.23994044,-118.5796936,Los Angeles,,,CA,9310 Mason Ave,91311.0,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10471']},
2207,33,public,24 hours daily,,,2023-05-01,,ELEC,Public,219885.0,2022-05-26,,E,,21718 Devonshire St,888-356-8911,2023-05-01T01:19:53Z,,GPS,34.2571808,-118.6023749,Los Angeles,,,CA,21718 Devonshire St,91311.0,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10473']},
2208,34,public,24 hours daily,,,2023-05-01,,ELEC,Public,220920.0,2022-06-07,,E,,21634 Devonshire St,888-356-8911,2023-05-01T01:19:53Z,,GPS,34.25734671,-118.6013475,Los Angeles,,,CA,21634 Devonshire St,91311.0,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10466']},
2209,35,public,24 hours daily,,,2023-05-01,,ELEC,Public,222435.0,2022-07-01,,E,,20859 Superior St,888-356-8911,2023-05-01T01:19:53Z,,GPS,34.24640027,-118.5879565,Los Angeles,,,CA,20859 Superior St,91311.0,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10481']},
2210,36,public,,,,2023-05-01,,ELEC,Public,226557.0,2022-08-25,,E,,Le Dev,888-998-2546,2023-05-01T00:01:58Z,,GPS,34.256668,-118.593382,Chatsworth,Units are located throughout the 1st ||Level||,,CA,10247 Variel Ave,91311.0,US,,,,,,,,,,,,['J1772'],,,4.0,Blink Network,http://www.blinkcharging.com/,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['465ba1dd-d734-8158-93cc-330000764062'], 'posts': ['465ba1dd-d734-8158-93cc-330000743661', '465ba1dd-d734-8158-93cc-330000746485', '465ba1dd-d734-8158-93cc-330000751201', '465ba1dd-d734-8158-93cc-330000761820']}",
2211,0,public,6am-11pm daily,,,2023-01-10,,ELEC,Public,70010.0,2015-11-01,P,E,False,Los Angeles Zoo,323-644-4200  855-900-7584,2023-02-14T15:54:11Z,OTHER_ENTERTAINMENT,GPS,34.148873,-118.283976,Los Angeles,,,CA,5333 Zoo Dr,90027.0,US,,,,,,,,,,,,['J1772'],,,6.0,Non-Networked,,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,,
2212,1,public,24 hours daily,,,2023-05-01,,ELEC,Public,143708.0,2019-08-15,,E,,1709 N MARIPOSA AVE,855-900-7584,2023-05-01T00:50:54Z,,GPS,34.101989,-118.299519,Los Angeles,,,CA,1709 N MARIPOSA AVE,90027.0,US,,,,,,,,,,,,['J1772'],,,1.0,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['1729'], 'posts': ['12244A']}",
2213,2,public,24 hours daily,,,2023-05-01,,ELEC,Public,143709.0,2019-08-15,,E,,1689 N ALEXANDRIA AVE,855-900-7584,2023-05-01T00:50:56Z,,GPS,34.101492,-118.298397,Los Angeles,,,CA,1689 N ALEXANDRIA AVE,90027.0,US,,,,,,,,,,,,['J1772'],,,1.0,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['1807'], 'posts': ['12285A']}",
2214,3,public,24 hours daily,,,2023-05-01,,ELEC,Public,143710.0,2019-08-15,,E,,1710 N KENMORE AVE,855-900-7584,2023-05-01T00:50:57Z,,GPS,34.102057,-118.297191,Los Angeles,,,CA,1710 N KENMORE AVE,90027.0,US,,,,,,,,,,,,['J1772'],,,1.0,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['1818'], 'posts': ['12299A']}",
2215,4,public,24 hours daily,,,2023-05-01,,ELEC,Public,152922.0,2020-01-23,,E,,1676 N Hobart Blvd,888-356-8911,2023-05-01T01:19:53Z,,GPS,34.1012393,-118.3055454,Los Angeles,,,CA,1676 N Hobart Blvd,90027.0,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10212']},
2216,5,public,24 hours daily,CREDIT_CARD_ALWAYS,A D Debit M V,2022-01-10,,ELEC,Public - Credit card at all times,155914.0,2020-03-11,LG,E,False,City of Los Angeles Lot 675,866-300-3827,2022-02-10T19:42:29Z,PARKING_LOT,GPS,34.10391149,-118.2910523,Los Angeles,,,CA,4642 Russell Ave,90027.0,US,,,,,,,,,,,,"['CHADEMO', 'J1772COMBO']",8.0,,,EVCS,https://evcs.com,,$0.30 per kWh,,,,,,,,,,,,,,,,,,,,,,Public - Carte de crédit en tout temps,,,
2217,6,public,24 hours daily,,,2023-05-01,,ELEC,Public,156161.0,2020-05-09,,E,,4977 Hollywood Blvd,855-900-7584,2023-05-01T00:51:10Z,,GPS,34.101986,-118.298288,Los Angeles,,,CA,4977 Hollywood Blvd,90027.0,US,,,,,,,,,,,,['J1772'],,,1.0,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['2464'], 'posts': ['12544A']}",
2218,7,public,24 hours daily,,,2023-05-01,,ELEC,Public,170072.0,2020-12-11,,E,,4733 Sunset Blvd,888-356-8911,2023-05-01T01:19:53Z,,GPS,34.09825047,-118.2934008,Los Angeles,,,CA,4733 Sunset Blvd,90027.0,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10613']},
2219,8,public,,,,2023-04-30,2023-03-02,ELEC,TEMPORARILY UNAVAILABLE (Public),191738.0,2021-07-02,,T,,Kaiser Permanente - 1515 Vermont Parking,888-998-2546,2023-04-30T23:58:27Z,,GPS,34.098798,-118.293336,Los Angeles,"Enter garage from Sunset blvd. Chargers ||are located level B, lowest level.||",,CA,1515 North Vermont Avenue,90027.0,US,,,,,,,,,,,,['J1772'],,,1.0,Blink Network,http://www.blinkcharging.com/,,Free,,,,,,,,,,,,,,,,,,,,,,TEMPORAIREMENT SUSPENDU (Public),,"{'station': ['465ba1dd-d734-8158-93cc-330000589475'], 'posts': ['465ba1dd-d734-8158-93cc-330000552777']}",
2220,9,public,,,,2023-05-01,,ELEC,Public,195639.0,2021-06-03,,E,,Hollywest Promenade,800-663-5633,2023-05-01T00:03:51Z,,GPS,34.101867,-118.308733,Los Angeles,,,CA,5455 Hollywood Boulevard,90027.0,US,,,,,,,,,,,,['J1772'],,,1.0,SemaCharge Network,https://semaconnect.com/,,$1.50/Hr Parking Fee,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['3328'], 'posts': ['3975']}",
2221,10,public,24 hours daily,,,2023-05-01,2023-04-02,ELEC,TEMPORARILY UNAVAILABLE (Public),216463.0,2022-04-30,,T,,Los Angeles Zoo,855-900-7584,2023-05-01T00:51:35Z,,GPS,34.149938,-118.28433,Los Angeles,,,CA,5333 Zoo Drive,90027.0,US,,,,,,,,,,,,"['CHADEMO', 'J1772COMBO']",1.0,,,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,TEMPORAIREMENT SUSPENDU (Public),,"{'station': ['300'], 'posts': ['153436']}",
2222,11,public,24 hours daily,,,2023-05-01,,ELEC,Public,221525.0,2022-06-18,,E,,1428 N Hobart Blvd,888-356-8911,2023-05-01T01:19:53Z,,GPS,34.09756546,-118.3055284,Los Angeles,,,CA,1428 N Hobart Blvd,90027.0,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10532']},
2223,12,public,24 hours daily,,,2023-05-01,,ELEC,Public,222583.0,2022-07-07,,E,,4302 Prospect Ave,888-356-8911,2023-05-01T01:19:53Z,,GPS,34.10185193,-118.2833093,Los Angeles,,,CA,4302 Prospect Ave,90027.0,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10495']},
2224,13,public,24 hours daily,,,2023-05-01,,ELEC,Public,227889.0,2022-09-20,,E,,1668 Hillhurst Ave,888-356-8911,2023-05-01T01:19:53Z,,GPS,34.1013562,-118.2874964,Los Angeles,,,CA,1668 Hillhurst Ave,90027.0,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10586']},
2225,14,public,24 hours daily,,,2023-04-30,,ELEC,Public,228098.0,2019-03-26,,E,,HollyWest Promenade,877-455-3833,2023-04-30T23:55:55Z,,GPS,34.10235,-118.30887,Los Angeles,,,CA,5455 Hollywood Blvd,90027.0,US,,,,,,,,,,,,"['CHADEMO', 'J1772COMBO']",2.0,,,eVgo Network,https://www.evgo.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['2234'], 'posts': ['7280', '7282']}",
2226,15,public,,,,2023-04-30,,ELEC,Public,257827.0,2023-04-01,,E,,Kenmore & Sunset,888-998-2546,2023-04-30T23:59:40Z,,GPS,34.099023,-118.296847,Los Angeles,,,CA,1522 N Kenmore Ave.,90027.0,US,,,,,,,,,,,,['J1772'],,,1.0,Blink Network,http://www.blinkcharging.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['465ba1dd-d734-8158-93cc-330000537364'], 'posts': ['465ba1dd-d734-8158-93cc-330000738481']}",
2227,0,public,24 hours daily,,,2023-05-01,,ELEC,Public,99251.0,2018-06-14,,E,,Hollenbeck PD,855-900-7584,2023-05-01T00:52:11Z,,200-8,34.044989,-118.213088,Los Angeles,,,CA,2111 E 1st St,90033.0,US,,,,,,,,,,,,['J1772'],,,2.0,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['852'], 'posts': ['182392', '182393']}",
2228,1,public,24 hours daily,,,2023-05-01,,ELEC,Public,152956.0,2020-01-23,,E,,290 N Mission Road,888-356-8911,2023-05-01T01:19:53Z,,GPS,34.05064928,-118.2271691,Los Angeles,,,CA,290 N Mission Road,90033.0,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10331']},
2229,2,public,24 hours daily,,,2023-05-01,,ELEC,Public,155255.0,2020-04-08,,E,,2442 Marengo St,888-356-8911,2023-05-01T01:19:53Z,,GPS,34.05420745,-118.2016653,Los Angeles,,,CA,2442 Marengo St,90033.0,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10318']},
2230,3,public,24 hours daily,,,2023-05-01,,ELEC,Public,189321.0,2021-05-07,,E,,WHITE MEMORIAL WWMC 1,888-758-4389,2023-05-01T00:19:45Z,,GPS,34.050596,-118.216632,Los Angeles,,,CA,1702 East Cesar E Chavez Avenue,90033.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL750691'], 'posts': ['997801', '997811']}",
2231,4,public,24 hours daily,,,2023-05-01,,ELEC,Public,189322.0,2021-05-07,,E,,WHITE MEMORIAL WWMC 4,888-758-4389,2023-05-01T00:19:45Z,,GPS,34.050721,-118.217397,Los Angeles,,,CA,1702 East Cesar E Chavez Avenue,90033.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL750701'], 'posts': ['997821', '997831']}",
2232,5,public,24 hours daily,,,2023-05-01,,ELEC,Public,189324.0,2021-05-07,,E,,WHITE MEMORIAL WWMC 2,888-758-4389,2023-05-01T00:19:45Z,,GPS,34.050739,-118.217482,Los Angeles,,,CA,1702 East Cesar E Chavez Avenue,90033.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL750721'], 'posts': ['23034091', '23034101']}",
